ProcessID,Arrival_Time,Burst_Time,Priority,Start_Time,Completion_Time,Turnaround_Time,Waiting_Time
P4223,6192,29,4,85235,85264,79072,79043
P4225,6196,41,4,85264,85305,79109,79068
P4227,6198,29,4,85305,85334,79136,79107
P4247,6231,5,4,85334,85339,79108,79103
P4261,6251,3,4,85339,85342,79091,79088
P4268,6262,34,4,85342,85376,79114,79080
P4272,6264,8,4,85376,85384,79120,79112
P4276,6270,17,4,85384,85401,79131,79114
P4280,6272,12,4,85401,85413,79141,79129
P4291,6289,46,4,85413,85459,79170,79124
P4293,6294,33,4,85459,85492,79198,79165
P4305,6312,10,4,85492,85502,79190,79180
P4309,6320,27,4,85502,85529,79209,79182
P4312,6322,38,4,85529,85567,79245,79207
P4314,6322,10,4,85567,85577,79255,79245
P4318,6326,39,4,85577,85616,79290,79251
P4330,6343,18,4,85616,85634,79291,79273
P4350,6367,47,4,85634,85681,79314,79267
P4353,6370,33,4,85681,85714,79344,79311
P4372,6400,19,4,85714,85733,79333,79314
P4380,6416,50,4,85733,85783,79367,79317
P4381,6417,38,4,85783,85821,79404,79366
P4383,6421,35,4,85821,85856,79435,79400
P4392,6431,20,4,85856,85876,79445,79425
P4399,6442,21,4,85876,85897,79455,79434
P4407,6457,26,4,85897,85923,79466,79440
P4410,6464,41,4,85923,85964,79500,79459
P4420,6484,29,4,85964,85993,79509,79480
P4429,6500,29,4,85993,86022,79522,79493
P4435,6501,41,4,86022,86063,79562,79521
P4451,6513,47,4,86063,86110,79597,79550
P4456,6517,25,4,86110,86135,79618,79593
P4479,6548,38,4,86135,86173,79625,79587
P4504,6580,38,4,86173,86211,79631,79593
P4521,6605,47,4,86211,86258,79653,79606
P4536,6627,30,4,86258,86288,79661,79631
P4538,6633,27,4,86288,86315,79682,79655
P4557,6660,2,4,86315,86317,79657,79655
P4561,6663,42,4,86317,86359,79696,79654
P4571,6678,11,4,86359,86370,79692,79681
P4575,6686,8,4,86370,86378,79692,79684
P4579,6689,19,4,86378,86397,79708,79689
P4580,6689,18,4,86397,86415,79726,79708
P4586,6698,46,4,86415,86461,79763,79717
P4590,6708,16,4,86461,86477,79769,79753
P4592,6711,43,4,86477,86520,79809,79766
P4595,6717,37,4,86520,86557,79840,79803
P4613,6742,5,4,86557,86562,79820,79815
P4621,6748,20,4,86562,86582,79834,79814
P4622,6748,4,4,86582,86586,79838,79834
P4626,6751,48,4,86586,86634,79883,79835
P4636,6761,45,4,86634,86679,79918,79873
P4649,6780,46,4,86679,86725,79945,79899
P4670,6811,38,4,86725,86763,79952,79914
P4672,6811,39,4,86763,86802,79991,79952
P4680,6824,4,4,86802,86806,79982,79978
P4684,6833,24,4,86806,86830,79997,79973
P4688,6839,36,4,86830,86866,80027,79991
P4700,6854,36,4,86866,86902,80048,80012
P4703,6860,15,4,86902,86917,80057,80042
P4707,6865,36,4,86917,86953,80088,80052
P4723,6893,17,4,86953,86970,80077,80060
P4748,6934,3,4,86970,86973,80039,80036
P4757,6950,5,4,86973,86978,80028,80023
P4769,6964,41,4,86978,87019,80055,80014
P4770,6966,29,4,87019,87048,80082,80053
P4775,6975,46,4,87048,87094,80119,80073
P4783,6989,30,4,87094,87124,80135,80105
P4784,6991,48,4,87124,87172,80181,80133
P4785,6992,49,4,87172,87221,80229,80180
P4794,7002,26,4,87221,87247,80245,80219
P4811,7030,31,4,87247,87278,80248,80217
P4817,7039,43,4,87278,87321,80282,80239
P4829,7055,2,4,87321,87323,80268,80266
P4834,7064,29,4,87323,87352,80288,80259
P4844,7078,50,4,87352,87402,80324,80274
P4852,7092,27,4,87402,87429,80337,80310
P4859,7100,35,4,87429,87464,80364,80329
P4865,7113,12,4,87464,87476,80363,80351
P4898,7163,36,4,87476,87512,80349,80313
P4904,7171,4,4,87512,87516,80345,80341
P4913,7187,30,4,87516,87546,80359,80329
P4921,7203,18,4,87546,87564,80361,80343
P4936,7228,28,4,87564,87592,80364,80336
P4937,7229,11,4,87592,87603,80374,80363
P4952,7247,50,4,87603,87653,80406,80356
P4959,7252,42,4,87653,87695,80443,80401
P4972,7268,26,4,87695,87721,80453,80427
P4979,7278,11,4,87721,87732,80454,80443
P4998,7312,18,4,87732,87750,80438,80420
P5003,7319,47,4,87750,87797,80478,80431
P5019,7343,46,4,87797,87843,80500,80454
P5025,7351,18,4,87843,87861,80510,80492
P5040,7372,26,4,87861,87887,80515,80489
P5041,7374,21,4,87887,87908,80534,80513
P5057,7394,19,4,87908,87927,80533,80514
P5064,7406,18,4,87927,87945,80539,80521
P5070,7416,24,4,87945,87969,80553,80529
P5097,7453,17,4,87969,87986,80533,80516
P5101,7459,29,4,87986,88015,80556,80527
P5109,7468,27,4,88015,88042,80574,80547
P5129,7501,14,4,88042,88056,80555,80541
P5133,7502,25,4,88056,88081,80579,80554
P5136,7505,49,4,88081,88130,80625,80576
P5155,7531,32,4,88130,88162,80631,80599
P5156,7531,5,4,88162,88167,80636,80631
P5210,7619,4,4,88167,88171,80552,80548
P5212,7621,16,4,88171,88187,80566,80550
P5225,7642,21,4,88187,88208,80566,80545
P5271,7719,41,4,88208,88249,80530,80489
P5273,7721,25,4,88249,88274,80553,80528
P5280,7734,23,4,88274,88297,80563,80540
P5289,7749,10,4,88297,88307,80558,80548
P5306,7772,40,4,88307,88347,80575,80535
P5321,7793,25,4,88347,88372,80579,80554
P5344,7834,21,4,88372,88393,80559,80538
P5345,7836,6,4,88393,88399,80563,80557
P5349,7836,12,4,88399,88411,80575,80563
P5364,7867,44,4,88411,88455,80588,80544
P5369,7876,37,4,88455,88492,80616,80579
P5379,7893,37,4,88492,88529,80636,80599
P5381,7897,27,4,88529,88556,80659,80632
P5382,7897,8,4,88556,88564,80667,80659
P5388,7899,2,4,88564,88566,80667,80665
P5406,7929,16,4,88566,88582,80653,80637
P5430,7971,3,4,88582,88585,80614,80611
P5438,7983,4,4,88585,88589,80606,80602
P5455,8012,46,4,88589,88635,80623,80577
P5460,8022,41,4,88635,88676,80654,80613
P5473,8034,7,4,88676,88683,80649,80642
P5512,8099,14,4,88683,88697,80598,80584
P5539,8141,20,4,88697,88717,80576,80556
P5550,8161,29,4,88717,88746,80585,80556
P5558,8178,37,4,88746,88783,80605,80568
P5569,8195,18,4,88783,88801,80606,80588
P5571,8198,5,4,88801,88806,80608,80603
P5579,8208,38,4,88806,88844,80636,80598
P5587,8219,13,4,88844,88857,80638,80625
P5592,8224,12,4,88857,88869,80645,80633
P5595,8227,29,4,88869,88898,80671,80642
P5600,8239,43,4,88898,88941,80702,80659
P5604,8246,14,4,88941,88955,80709,80695
P5611,8255,8,4,88955,88963,80708,80700
P5612,8256,15,4,88963,88978,80722,80707
P5624,8271,44,4,88978,89022,80751,80707
P5626,8272,26,4,89022,89048,80776,80750
P5627,8273,38,4,89048,89086,80813,80775
P5628,8276,41,4,89086,89127,80851,80810
P5632,8281,34,4,89127,89161,80880,80846
P5646,8303,24,4,89161,89185,80882,80858
P5651,8312,17,4,89185,89202,80890,80873
P5656,8321,32,4,89202,89234,80913,80881
P5666,8334,44,4,89234,89278,80944,80900
P5667,8335,15,4,89278,89293,80958,80943
P5668,8337,50,4,89293,89343,81006,80956
P5670,8338,8,4,89343,89351,81013,81005
P5673,8344,50,4,89351,89401,81057,81007
P5702,8382,36,4,89401,89437,81055,81019
P5730,8424,26,4,89437,89463,81039,81013
P5735,8430,34,4,89463,89497,81067,81033
P5746,8447,38,4,89497,89535,81088,81050
P5749,8454,8,4,89535,89543,81089,81081
P5752,8455,43,4,89543,89586,81131,81088
P5756,8464,24,4,89586,89610,81146,81122
P5759,8469,12,4,89610,89622,81153,81141
P5765,8481,2,4,89622,89624,81143,81141
P5778,8501,16,4,89624,89640,81139,81123
P5784,8503,26,4,89640,89666,81163,81137
P5785,8506,35,4,89666,89701,81195,81160
P5786,8506,5,4,89701,89706,81200,81195
P5790,8514,47,4,89706,89753,81239,81192
P5798,8522,38,4,89753,89791,81269,81231
P5804,8531,36,4,89791,89827,81296,81260
P5808,8541,35,4,89827,89862,81321,81286
P5812,8548,29,4,89862,89891,81343,81314
P5829,8568,46,4,89891,89937,81369,81323
P5863,8611,23,4,89937,89960,81349,81326
P5867,8615,50,4,89960,90010,81395,81345
P5868,8616,15,4,90010,90025,81409,81394
P5877,8633,11,4,90025,90036,81403,81392
P5899,8668,8,4,90036,90044,81376,81368
P5907,8682,26,4,90044,90070,81388,81362
P5918,8696,37,4,90070,90107,81411,81374
P5932,8719,39,4,90107,90146,81427,81388
P5956,8758,48,4,90146,90194,81436,81388
P5957,8758,21,4,90194,90215,81457,81436
P5958,8759,11,4,90215,90226,81467,81456
P5981,8792,47,4,90226,90273,81481,81434
P6025,8851,34,4,90273,90307,81456,81422
P6037,8866,14,4,90307,90321,81455,81441
P6052,8890,17,4,90321,90338,81448,81431
P6054,8892,50,4,90338,90388,81496,81446
P6064,8911,40,4,90388,90428,81517,81477
P6095,8963,26,4,90428,90454,81491,81465
P6096,8964,8,4,90454,90462,81498,81490
P6118,8991,17,4,90462,90479,81488,81471
P6126,9007,10,4,90479,90489,81482,81472
P6130,9009,16,4,90489,90505,81496,81480
P6133,9014,6,4,90505,90511,81497,81491
P6135,9017,14,4,90511,90525,81508,81494
P6146,9030,38,4,90525,90563,81533,81495
P6149,9035,31,4,90563,90594,81559,81528
P6151,9040,37,4,90594,90631,81591,81554
P6170,9060,44,4,90631,90675,81615,81571
P6188,9097,4,4,90675,90679,81582,81578
P6209,9123,6,4,90679,90685,81562,81556
P6222,9140,47,4,90685,90732,81592,81545
P6228,9150,31,4,90732,90763,81613,81582
P6250,9190,25,4,90763,90788,81598,81573
P6253,9195,43,4,90788,90831,81636,81593
P6282,9243,7,4,90831,90838,81595,81588
P6285,9251,37,4,90838,90875,81624,81587
P6298,9268,50,4,90875,90925,81657,81607
P6300,9270,39,4,90925,90964,81694,81655
P6301,9272,24,4,90964,90988,81716,81692
P6312,9287,40,4,90988,91028,81741,81701
P6313,9287,34,4,91028,91062,81775,81741
P6314,9288,46,4,91062,91108,81820,81774
P6325,9305,25,4,91108,91133,81828,81803
P6328,9311,1,4,91133,91134,81823,81822
P6337,9324,40,4,91134,91174,81850,81810
P6355,9350,39,4,91174,91213,81863,81824
P6364,9362,46,4,91213,91259,81897,81851
P6374,9376,30,4,91259,91289,81913,81883
P6378,9382,12,4,91289,91301,81919,81907
P6406,9421,42,4,91301,91343,81922,81880
P6408,9422,24,4,91343,91367,81945,81921
P6423,9447,41,4,91367,91408,81961,81920
P6426,9454,2,4,91408,91410,81956,81954
P6446,9487,48,4,91410,91458,81971,81923
P6466,9519,33,4,91458,91491,81972,81939
P6477,9536,21,4,91491,91512,81976,81955
P6482,9546,27,4,91512,91539,81993,81966
P6515,9595,35,4,91539,91574,81979,81944
P6526,9612,25,4,91574,91599,81987,81962
P6529,9617,45,4,91599,91644,82027,81982
P6533,9622,32,4,91644,91676,82054,82022
P6539,9624,28,4,91676,91704,82080,82052
P6549,9638,12,4,91704,91716,82078,82066
P6555,9645,24,4,91716,91740,82095,82071
P6564,9658,23,4,91740,91763,82105,82082
P6587,9698,38,4,91763,91801,82103,82065
P6595,9712,7,4,91801,91808,82096,82089
P6604,9729,22,4,91808,91830,82101,82079
P6618,9746,11,4,91830,91841,82095,82084
P6625,9756,49,4,91841,91890,82134,82085
P6626,9758,23,4,91890,91913,82155,82132
P6627,9759,33,4,91913,91946,82187,82154
P6632,9772,14,4,91946,91960,82188,82174
P6651,9808,24,4,91960,91984,82176,82152
P6660,9817,9,4,91984,91993,82176,82167
P6672,9833,23,4,91993,92016,82183,82160
P6679,9841,3,4,92016,92019,82178,82175
P6697,9865,7,4,92019,92026,82161,82154
P6704,9879,15,4,92026,92041,82162,82147
P6709,9889,4,4,92041,92045,82156,82152
P6711,9894,9,4,92045,92054,82160,82151
P6718,9907,12,4,92054,92066,82159,82147
P6721,9913,16,4,92066,92082,82169,82153
P6724,9916,39,4,92082,92121,82205,82166
P6737,9934,41,4,92121,92162,82228,82187
P6749,9947,19,4,92162,92181,82234,82215
P6756,9961,34,4,92181,92215,82254,82220
P6758,9962,13,4,92215,92228,82266,82253
P6769,9982,12,4,92228,92240,82258,82246
P6774,9991,28,4,92240,92268,82277,82249
P6796,10033,11,4,92268,92279,82246,82235
P6801,10038,19,4,92279,92298,82260,82241
P6816,10048,45,4,92298,92343,82295,82250
P6821,10057,45,4,92343,92388,82331,82286
P6822,10060,15,4,92388,92403,82343,82328
P6861,10131,22,4,92403,92425,82294,82272
P6874,10152,34,4,92425,92459,82307,82273
P6880,10157,40,4,92459,92499,82342,82302
P6881,10158,5,4,92499,92504,82346,82341
P6884,10160,33,4,92504,92537,82377,82344
P6893,10171,27,4,92537,92564,82393,82366
P6899,10181,25,4,92564,92589,82408,82383
P6945,10252,3,4,92589,92592,82340,82337
P6946,10254,41,4,92592,92633,82379,82338
P6947,10255,37,4,92633,92670,82415,82378
P6954,10269,37,4,92670,92707,82438,82401
P6955,10270,21,4,92707,92728,82458,82437
P6957,10274,34,4,92728,92762,82488,82454
P6970,10292,6,4,92762,92768,82476,82470
P6977,10301,9,4,92768,92777,82476,82467
P6989,10317,4,4,92777,92781,82464,82460
P6999,10331,28,4,92781,92809,82478,82450
P7021,10362,42,4,92809,92851,82489,82447
P7038,10383,35,4,92851,92886,82503,82468
P7054,10409,1,4,92886,92887,82478,82477
P7055,10410,21,4,92887,92908,82498,82477
P7070,10429,50,4,92908,92958,82529,82479
P7095,10468,43,4,92958,93001,82533,82490
P7103,10477,23,4,93001,93024,82547,82524
P7105,10481,19,4,93024,93043,82562,82543
P7106,10481,42,4,93043,93085,82604,82562
P7108,10484,40,4,93085,93125,82641,82601
P7123,10503,34,4,93125,93159,82656,82622
P7124,10503,24,4,93159,93183,82680,82656
P7130,10510,16,4,93183,93199,82689,82673
P7131,10512,7,4,93199,93206,82694,82687
P7133,10515,24,4,93206,93230,82715,82691
P7138,10521,27,4,93230,93257,82736,82709
P7152,10543,26,4,93257,93283,82740,82714
P7172,10573,12,4,93283,93295,82722,82710
P7173,10575,43,4,93295,93338,82763,82720
P7178,10583,31,4,93338,93369,82786,82755
P7183,10591,3,4,93369,93372,82781,82778
P7187,10597,22,4,93372,93394,82797,82775
P7189,10599,11,4,93394,93405,82806,82795
P7190,10602,7,4,93405,93412,82810,82803
P7205,10624,46,4,93412,93458,82834,82788
P7210,10631,17,4,93458,93475,82844,82827
P7212,10633,40,4,93475,93515,82882,82842
P7216,10638,2,4,93515,93517,82879,82877
P7265,10698,28,4,93517,93545,82847,82819
P7278,10725,31,4,93545,93576,82851,82820
P7283,10734,13,4,93576,93589,82855,82842
P7293,10751,12,4,93589,93601,82850,82838
P7298,10757,43,4,93601,93644,82887,82844
P7305,10770,30,4,93644,93674,82904,82874
P7311,10782,35,4,93674,93709,82927,82892
P7312,10784,23,4,93709,93732,82948,82925
P7320,10798,8,4,93732,93740,82942,82934
P7329,10817,12,4,93740,93752,82935,82923
P7337,10828,9,4,93752,93761,82933,82924
P7338,10831,26,4,93761,93787,82956,82930
P7347,10845,36,4,93787,93823,82978,82942
P7350,10853,8,4,93823,93831,82978,82970
P7365,10875,27,4,93831,93858,82983,82956
P7369,10882,42,4,93858,93900,83018,82976
P7382,10905,9,4,93900,93909,83004,82995
P7404,10932,47,4,93909,93956,83024,82977
P7436,10978,24,4,93956,93980,83002,82978
P7456,11006,38,4,93980,94018,83012,82974
P7458,11008,37,4,94018,94055,83047,83010
P7461,11009,41,4,94055,94096,83087,83046
P7472,11025,26,4,94096,94122,83097,83071
P7473,11025,36,4,94122,94158,83133,83097
P7479,11038,20,4,94158,94178,83140,83120
P7498,11070,16,4,94178,94194,83124,83108
P7500,11073,24,4,94194,94218,83145,83121
P7515,11096,2,4,94218,94220,83124,83122
P7529,11118,45,4,94220,94265,83147,83102
P7538,11128,36,4,94265,94301,83173,83137
P7545,11138,30,4,94301,94331,83193,83163
P7556,11155,46,4,94331,94377,83222,83176
P7558,11157,28,4,94377,94405,83248,83220
P7559,11158,21,4,94405,94426,83268,83247
P7570,11176,16,4,94426,94442,83266,83250
P7584,11198,30,4,94442,94472,83274,83244
P7586,11201,38,4,94472,94510,83309,83271
P7619,11254,41,4,94510,94551,83297,83256
P7622,11255,29,4,94551,94580,83325,83296
P7623,11256,12,4,94580,94592,83336,83324
P7638,11278,19,4,94592,94611,83333,83314
P7644,11289,30,4,94611,94641,83352,83322
P7646,11292,14,4,94641,94655,83363,83349
P7653,11305,16,4,94655,94671,83366,83350
P7659,11313,50,4,94671,94721,83408,83358
P7662,11318,48,4,94721,94769,83451,83403
P7678,11339,39,4,94769,94808,83469,83430
P7688,11357,23,4,94808,94831,83474,83451
P7697,11372,33,4,94831,94864,83492,83459
P7699,11378,19,4,94864,94883,83505,83486
P7705,11387,2,4,94883,94885,83498,83496
P7707,11390,47,4,94885,94932,83542,83495
P7733,11426,41,4,94932,94973,83547,83506
P7775,11483,18,4,94973,94991,83508,83490
P7784,11495,2,4,94991,94993,83498,83496
P7795,11510,3,4,94993,94996,83486,83483
P7800,11513,50,4,94996,95046,83533,83483
P7804,11519,2,4,95046,95048,83529,83527
P7814,11532,48,4,95048,95096,83564,83516
P7822,11546,43,4,95096,95139,83593,83550
P7823,11549,33,4,95139,95172,83623,83590
P7828,11553,26,4,95172,95198,83645,83619
P7830,11554,39,4,95198,95237,83683,83644
P7862,11595,4,4,95237,95241,83646,83642
P7863,11596,39,4,95241,95280,83684,83645
P7876,11618,24,4,95280,95304,83686,83662
P7877,11620,7,4,95304,95311,83691,83684
P7883,11631,29,4,95311,95340,83709,83680
P7889,11637,30,4,95340,95370,83733,83703
P7898,11651,45,4,95370,95415,83764,83719
P7909,11671,2,4,95415,95417,83746,83744
P7914,11679,10,4,95417,95427,83748,83738
P7939,11718,45,4,95427,95472,83754,83709
P7940,11720,11,4,95472,95483,83763,83752
P7948,11731,30,4,95483,95513,83782,83752
P7955,11742,46,4,95513,95559,83817,83771
P7966,11756,37,4,95559,95596,83840,83803
P7981,11780,31,4,95596,95627,83847,83816
P7982,11782,10,4,95627,95637,83855,83845
P7995,11796,36,4,95637,95673,83877,83841
P8006,11813,24,4,95673,95697,83884,83860
P8016,11832,39,4,95697,95736,83904,83865
P8037,11864,31,4,95736,95767,83903,83872
P8048,11883,8,4,95767,95775,83892,83884
P8068,11915,7,4,95775,95782,83867,83860
P8086,11938,44,4,95782,95826,83888,83844
P8088,11940,3,4,95826,95829,83889,83886
P8096,11956,25,4,95829,95854,83898,83873
P8111,11984,1,4,95854,95855,83871,83870
P8119,11998,38,4,95855,95893,83895,83857
P8123,12006,2,4,95893,95895,83889,83887
P8140,12027,25,4,95895,95920,83893,83868
P8148,12043,34,4,95920,95954,83911,83877
P8151,12044,9,4,95954,95963,83919,83910
P8172,12069,48,4,95963,96011,83942,83894
P8178,12076,14,4,96011,96025,83949,83935
P8197,12099,17,4,96025,96042,83943,83926
P8198,12100,6,4,96042,96048,83948,83942
P8211,12118,27,4,96048,96075,83957,83930
P8216,12125,10,4,96075,96085,83960,83950
P8218,12126,17,4,96085,96102,83976,83959
P8228,12138,8,4,96102,96110,83972,83964
P8244,12163,29,4,96110,96139,83976,83947
P8250,12173,33,4,96139,96172,83999,83966
P8259,12186,46,4,96172,96218,84032,83986
P8290,12233,43,4,96218,96261,84028,83985
P8296,12243,27,4,96261,96288,84045,84018
P8346,12321,32,4,96288,96320,83999,83967
P8353,12332,19,4,96320,96339,84007,83988
P8367,12350,17,4,96339,96356,84006,83989
P8370,12357,46,4,96356,96402,84045,83999
P8400,12399,35,4,96402,96437,84038,84003
P8402,12404,24,4,96437,96461,84057,84033
P8405,12410,25,4,96461,96486,84076,84051
P8417,12431,29,4,96486,96515,84084,84055
P8440,12473,15,4,96515,96530,84057,84042
P8443,12477,3,4,96530,96533,84056,84053
P8456,12496,5,4,96533,96538,84042,84037
P8472,12511,32,4,96538,96570,84059,84027
P8481,12524,15,4,96570,96585,84061,84046
P8501,12550,25,4,96585,96610,84060,84035
P8508,12564,6,4,96610,96616,84052,84046
P8520,12578,31,4,96616,96647,84069,84038
P8522,12581,9,4,96647,96656,84075,84066
P8528,12591,47,4,96656,96703,84112,84065
P8534,12600,42,4,96703,96745,84145,84103
P8537,12607,42,4,96745,96787,84180,84138
P8538,12610,4,4,96787,96791,84181,84177
P8546,12623,31,4,96791,96822,84199,84168
P8552,12638,8,4,96822,96830,84192,84184
P8553,12638,19,4,96830,96849,84211,84192
P8558,12648,20,4,96849,96869,84221,84201
P8560,12653,49,4,96869,96918,84265,84216
P8564,12656,22,4,96918,96940,84284,84262
P8574,12679,32,4,96940,96972,84293,84261
P8575,12679,41,4,96972,97013,84334,84293
P8589,12701,30,4,97013,97043,84342,84312
P8590,12702,4,4,97043,97047,84345,84341
P8608,12732,20,4,97047,97067,84335,84315
P8627,12766,8,4,97067,97075,84309,84301
P8628,12767,36,4,97075,97111,84344,84308
P8660,12816,17,4,97111,97128,84312,84295
P8663,12823,12,4,97128,97140,84317,84305
P8692,12867,37,4,97140,97177,84310,84273
P8697,12874,2,4,97177,97179,84305,84303
P8700,12880,40,4,97179,97219,84339,84299
P8718,12909,12,4,97219,97231,84322,84310
P8733,12934,15,4,97231,97246,84312,84297
P8759,12973,49,4,97246,97295,84322,84273
P8765,12978,40,4,97295,97335,84357,84317
P8774,12991,36,4,97335,97371,84380,84344
P8802,13036,26,4,97371,97397,84361,84335
P8803,13038,17,4,97397,97414,84376,84359
P8813,13060,5,4,97414,97419,84359,84354
P8823,13071,18,4,97419,97437,84366,84348
P8826,13076,33,4,97437,97470,84394,84361
P8838,13095,39,4,97470,97509,84414,84375
P8842,13100,37,4,97509,97546,84446,84409
P8852,13116,48,4,97546,97594,84478,84430
P8860,13135,44,4,97594,97638,84503,84459
P8885,13176,21,4,97638,97659,84483,84462
P8889,13183,42,4,97659,97701,84518,84476
P8921,13228,32,4,97701,97733,84505,84473
P8925,13233,22,4,97733,97755,84522,84500
P8926,13235,35,4,97755,97790,84555,84520
P8963,13287,14,4,97790,97804,84517,84503
P8966,13289,50,4,97804,97854,84565,84515
P8968,13292,11,4,97854,97865,84573,84562
P8974,13304,32,4,97865,97897,84593,84561
P8979,13308,16,4,97897,97913,84605,84589
P8987,13321,41,4,97913,97954,84633,84592
P8992,13330,48,4,97954,98002,84672,84624
P9001,13346,16,4,98002,98018,84672,84656
P9002,13346,14,4,98018,98032,84686,84672
P9014,13363,15,4,98032,98047,84684,84669
P9018,13368,2,4,98047,98049,84681,84679
P9030,13384,18,4,98049,98067,84683,84665
P9037,13398,18,4,98067,98085,84687,84669
P9044,13407,25,4,98085,98110,84703,84678
P9048,13415,10,4,98110,98120,84705,84695
P9057,13429,3,4,98120,98123,84694,84691
P9063,13434,29,4,98123,98152,84718,84689
P9067,13439,32,4,98152,98184,84745,84713
P9083,13462,8,4,98184,98192,84730,84722
P9096,13478,19,4,98192,98211,84733,84714
P9097,13481,28,4,98211,98239,84758,84730
P9107,13497,31,4,98239,98270,84773,84742
P9109,13500,1,4,98270,98271,84771,84770
P9119,13513,31,4,98271,98302,84789,84758
P9126,13523,4,4,98302,98306,84783,84779
P9137,13541,30,4,98306,98336,84795,84765
P9160,13577,6,4,98336,98342,84765,84759
P9170,13592,43,4,98342,98385,84793,84750
P9183,13620,25,4,98385,98410,84790,84765
P9185,13623,37,4,98410,98447,84824,84787
